codigo;nombre;estado;codigoDistribuidor
0000006099;0000006099;1;3
0000006113;0000006113;1;3
0000001161;0000001161;1;3
0000005164;0000005164;1;3
0000001265;0000001265;1;3
0000006090;0000006090;1;3
0000005793;0000005793;1;3
0000000831;0000000831;1;3
0000000834;0000000834;1;3
0000000512;0000000512;1;3
0000005932;0000005932;1;3
0000000254;0000000254;1;3
0000006066;0000006066;1;3
0000004169;0000004169;1;3
0000004853;0000004853;1;3
0000000018;0000000018;1;3
0000001739;0000001739;1;3
0000001023;0000001023;1;3
0000000486;0000000486;1;3
0000000084;0000000084;1;3
0000001797;0000001797;1;3
0000001798;0000001798;1;3
0000003533;0000003533;1;3
0000000432;0000000432;1;3
0000006040;0000006040;1;3
0000000016;0000000016;1;3
0000001486;0000001486;1;3
0000001830;0000001830;1;3
0000000173;0000000173;1;3
0000006416;0000006416;1;3
0000006001;0000006001;1;3
0000006011;0000006011;1;3
0000005981;0000005981;1;3
0000004580;0000004580;1;3
0000005972;0000005972;1;3
0000005968;0000005968;1;3
0000001767;0000001767;1;3
0000001768;0000001768;1;3
0000005965;0000005965;1;3
0000004846;0000004846;1;3
0000003425;0000003425;1;3
0000000550;0000000550;1;3
0000000602;0000000602;1;3
0000001126;0000001126;1;3
0000000615;0000000615;1;3
0000003624;0000003624;1;3
0000005944;0000005944;1;3
0000001077;0000001077;1;3
0000000922;0000000922;1;3
0000001070;0000001070;1;3
0000000870;0000000870;1;3
0000007623;0000007623;1;3
0000001132;0000001132;1;3
0000004831;0000004831;1;3
0000005842;0000005842;1;3
0000005816;0000005816;1;3
0000001117;0000001117;1;3
0000001234;0000001234;1;3
0000000375;0000000375;1;3
0000005811;0000005811;1;3
0000000346;0000000346;1;3
0000000347;0000000347;1;3
0000000348;0000000348;1;3
0000000119;0000000119;1;3
0000001448;0000001448;1;3
0000002177;0000002177;1;3
0000000191;0000000191;1;3
0000005775;0000005775;1;3
0000005744;0000005744;1;3
0000007562;0000007562;1;3
0000005767;0000005767;1;3
0000005750;0000005750;1;3
0000002691;0000002691;1;3
0000004999;0000004999;1;3
0000000785;0000000785;1;3
0000000510;0000000510;1;3
0000007525;0000007525;1;3
0000007059;0000007059;1;3
0000005742;0000005742;1;3
0000000967;0000000967;1;3
0000003926;0000003926;1;3
0000001151;0000001151;1;3
0000007131;0000007131;1;3
0000004731;0000004731;1;3
0000004736;0000004736;1;3
0000000045;0000000045;1;3
0000005707;0000005707;1;3
0000007331;0000007331;1;3
0000005701;0000005701;1;3
0000005700;0000005700;1;3
0000000631;0000000631;1;3
0000003038;0000003038;1;3
0000005695;0000005695;1;3
0000006611;0000006611;1;3
0000005693;0000005693;1;3
0000005669;0000005669;1;3
0000005479;0000005479;1;3
0000005635;0000005635;1;3
0000005628;0000005628;1;3
0000003668;0000003668;1;3
0000001244;0000001244;1;3
0000005625;0000005625;1;3
0000005623;0000005623;1;3
0000000317;0000000317;1;3
0000000733;0000000733;1;3
0000005612;0000005612;1;3
0000001470;0000001470;1;3
0000005602;0000005602;1;3
0000000350;0000000350;1;3
0000004594;0000004594;1;3
0000005595;0000005595;1;3
0000005593;0000005593;1;3
0000000883;0000000883;1;3
0000001821;0000001821;1;3
0000001822;0000001822;1;3
0000006702;0000006702;1;3
0000005586;0000005586;1;3
0000008083;0000008083;1;3
0000005567;0000005567;1;3
0000001026;0000001026;1;3
0000001143;0000001143;1;3
0000005566;0000005566;1;3
0000001317;0000001317;1;3
0000005561;0000005561;1;3
0000001799;0000001799;1;3
0000001644;0000001644;1;3
0000001633;0000001633;1;3
0000000140;0000000140;1;3
0000001408;0000001408;1;3
0000001409;0000001409;1;3
0000001410;0000001410;1;3
0000001411;0000001411;1;3
0000001413;0000001413;1;3
0000001414;0000001414;1;3
0000001415;0000001415;1;3
0000001416;0000001416;1;3
0000001417;0000001417;1;3
0000001418;0000001418;1;3
0000001419;0000001419;1;3
0000001420;0000001420;1;3
0000001421;0000001421;1;3
0000001422;0000001422;1;3
0000001423;0000001423;1;3
0000001426;0000001426;1;3
0000001428;0000001428;1;3
0000001430;0000001430;1;3
0000001080;0000001080;1;3
0000001081;0000001081;1;3
0000000653;0000000653;1;3
0000000654;0000000654;1;3
0000000656;0000000656;1;3
0000000658;0000000658;1;3
0000000663;0000000663;1;3
0000000666;0000000666;1;3
0000000669;0000000669;1;3
0000000670;0000000670;1;3
0000000671;0000000671;1;3
0000000673;0000000673;1;3
0000006955;0000006955;1;3
0000005630;0000005630;1;3
0000005494;0000005494;1;3
0000006046;0000006046;1;3
0000005433;0000005433;1;3
0000005425;0000005425;1;3
0000006427;0000006427;1;3
0000001106;0000001106;1;3
0000005421;0000005421;1;3
0000001468;0000001468;1;3
0000001108;0000001108;1;3
0000001109;0000001109;1;3
0000001110;0000001110;1;3
0000001353;0000001353;1;3
0000005383;0000005383;1;3
0000005388;0000005388;1;3
0000005501;0000005501;1;3
0000008016;0000008016;1;3
0000001849;0000001849;1;3
0000001850;0000001850;1;3
0000005369;0000005369;1;3
0000005361;0000005361;1;3
0000001702;0000001702;1;3
0000001220;0000001220;1;3
0000000621;0000000621;1;3
0000000622;0000000622;1;3
0000001221;0000001221;1;3
0000000579;0000000579;1;3
0000005963;0000005963;1;3
0000003839;0000003839;1;3
0000005313;0000005313;1;3
0000001466;0000001466;1;3
0000001270;0000001270;1;3
0000000693;0000000693;1;3
0000003522;0000003522;1;3
0000005265;0000005265;1;3
0000002743;0000002743;1;3
0000007500;0000007500;1;3
0000005270;0000005270;1;3
0000005262;0000005262;1;3
0000000353;0000000353;1;3
0000000356;0000000356;1;3
0000005324;0000005324;1;3
0000005246;0000005246;1;3
0000002277;0000002277;1;3
0000002290;0000002290;1;3
0000005173;0000005173;1;3
0000005162;0000005162;1;3
0000005132;0000005132;1;3
0000005138;0000005138;1;3
0000004802;0000004802;1;3
0000000230;0000000230;1;3
0000005569;0000005569;1;3
0000005144;0000005144;1;3
0000006963;0000006963;1;3
0000000843;0000000843;1;3
0000005102;0000005102;1;3
0000000842;0000000842;1;3
0000007224;0000007224;1;3
0000000409;0000000409;1;3
0000000627;0000000627;1;3
0000000628;0000000628;1;3
0000000629;0000000629;1;3
0000002560;0000002560;1;3
0000002563;0000002563;1;3
0000002571;0000002571;1;3
0000004865;0000004865;1;3
0000001610;0000001610;1;3
0000005061;0000005061;1;3
0000007154;0000007154;1;3
0000001482;0000001482;1;3
0000005050;0000005050;1;3
0000005049;0000005049;1;3
0000005029;0000005029;1;3
0000004493;0000004493;1;3
0000000609;0000000609;1;3
0000005023;0000005023;1;3
0000005005;0000005005;1;3
0000006222;0000006222;1;3
0000005010;0000005010;1;3
0000005738;0000005738;1;3
0000008176;0000008176;1;3
0000005003;0000005003;1;3
0000003733;0000003733;1;3
0000003739;0000003739;1;3
0000004990;0000004990;1;3
0000000829;0000000829;1;3
0000004959;0000004959;1;3
0000001053;0000001053;1;3
0000007567;0000007567;1;3
0000001683;0000001683;1;3
0000002263;0000002263;1;3
0000002310;0000002310;1;3
0000007468;0000007468;1;3
0000001864;0000001864;1;3
0000001380;0000001380;1;3
0000001723;0000001723;1;3
0000001815;0000001815;1;3
0000000247;0000000247;1;3
0000001017;0000001017;1;3
0000004836;0000004836;1;3
0000001394;0000001394;1;3
0000004514;0000004514;1;3
0000004509;0000004509;1;3
0000004511;0000004511;1;3
0000000604;0000000604;1;3
0000001190;0000001190;1;3
0000004806;0000004806;1;3
0000004773;0000004773;1;3
0000004754;0000004754;1;3
0000001812;0000001812;1;3
0000004756;0000004756;1;3
0000002676;0000002676;1;3
0000004752;0000004752;1;3
0000001073;0000001073;1;3
0000001695;0000001695;1;3
0000001071;0000001071;1;3
0000000416;0000000416;1;3
0000001360;0000001360;1;3
0000000712;0000000712;1;3
0000004729;0000004729;1;3
0000004726;0000004726;1;3
0000007040;0000007040;1;3
0000001602;0000001602;1;3
0000001603;0000001603;1;3
0000001570;0000001570;1;3
0000001115;0000001115;1;3
0000002917;0000002917;1;3
0000001942;0000001942;1;3
0000004680;0000004680;1;3
0000004639;0000004639;1;3
0000004673;0000004673;1;3
0000004633;0000004633;1;3
0000004643;0000004643;1;3
0000001001;0000001001;1;3
0000004621;0000004621;1;3
0000004737;0000004737;1;3
0000004620;0000004620;1;3
0000000036;0000000036;1;3
0000003752;0000003752;1;3
0000004619;0000004619;1;3
0000007380;0000007380;1;3
0000000221;0000000221;1;3
0000000981;0000000981;1;3
0000001585;0000001585;1;3
0000004613;0000004613;1;3
0000004601;0000004601;1;3
0000001147;0000001147;1;3
0000001676;0000001676;1;3
0000001403;0000001403;1;3
0000000118;0000000118;1;3
0000001399;0000001399;1;3
0000004497;0000004497;1;3
0000004579;0000004579;1;3
0000004576;0000004576;1;3
0000001576;0000001576;1;3
0000000390;0000000390;1;3
0000000392;0000000392;1;3
0000004571;0000004571;1;3
0000004553;0000004553;1;3
0000004562;0000004562;1;3
0000004534;0000004534;1;3
0000001587;0000001587;1;3
0000000228;0000000228;1;3
0000004508;0000004508;1;3
0000000370;0000000370;1;3
0000000371;0000000371;1;3
0000003902;0000003902;1;3
0000003911;0000003911;1;3
0000007941;0000007941;1;3
0000007384;0000007384;1;3
0000001761;0000001761;1;3
0000003604;0000003604;1;3
0000000723;0000000723;1;3
0000004396;0000004396;1;3
0000004399;0000004399;1;3
0000004395;0000004395;1;3
0000004080;0000004080;1;3
0000001618;0000001618;1;3
0000004390;0000004390;1;3
0000004379;0000004379;1;3
0000004376;0000004376;1;3
0000004372;0000004372;1;3
0000004355;0000004355;1;3
0000003253;0000003253;1;3
0000000645;0000000645;1;3
0000001019;0000001019;1;3
0000004352;0000004352;1;3
0000007377;0000007377;1;3
0000000099;0000000099;1;3
0000000072;0000000072;1;3
0000006607;0000006607;1;3
0000005420;0000005420;1;3
0000001751;0000001751;1;3
0000006097;0000006097;1;3
0000003083;0000003083;1;3
0000004235;0000004235;1;3
0000004244;0000004244;1;3
0000001666;0000001666;1;3
0000006877;0000006877;1;3
0000004227;0000004227;1;3
0000007484;0000007484;1;3
0000003456;0000003456;1;3
0000001025;0000001025;1;3
0000000127;0000000127;1;3
0000001319;0000001319;1;3
0000004191;0000004191;1;3
0000004181;0000004181;1;3
0000004190;0000004190;1;3
0000004168;0000004168;1;3
0000000871;0000000871;1;3
0000007772;0000007772;1;3
0000007871;0000007871;1;3
0000001629;0000001629;1;3
0000004156;0000004156;1;3
0000000270;0000000270;1;3
0000008085;0000008085;1;3
0000001378;0000001378;1;3
0000002364;0000002364;1;3
0000000457;0000000457;1;3
0000000991;0000000991;1;3
0000004145;0000004145;1;3
0000000959;0000000959;1;3
0000007283;0000007283;1;3
0000000864;0000000864;1;3
0000001351;0000001351;1;3
0000001352;0000001352;1;3
0000006780;0000006780;1;3
0000006781;0000006781;1;3
0000006786;0000006786;1;3
0000006787;0000006787;1;3
0000006794;0000006794;1;3
0000006820;0000006820;1;3
0000002331;0000002331;1;3
0000002341;0000002341;1;3
0000002344;0000002344;1;3
0000002351;0000002351;1;3
0000002362;0000002362;1;3
0000002496;0000002496;1;3
0000002514;0000002514;1;3
0000007388;0000007388;1;3
0000007405;0000007405;1;3
0000008312;0000008312;1;3
0000007926;0000007926;1;3
0000008306;0000008306;1;3
0000008304;0000008304;1;3
0000001785;0000001785;1;3
0000001786;0000001786;1;3
0000008294;0000008294;1;3
0000008295;0000008295;1;3
0000001030;0000001030;1;3
0000001031;0000001031;1;3
0000001032;0000001032;1;3
0000001034;0000001034;1;3
0000001035;0000001035;1;3
0000001245;0000001245;1;3
0000001246;0000001246;1;3
0000001247;0000001247;1;3
0000008302;0000008302;1;3
0000008301;0000008301;1;3
0000008299;0000008299;1;3
0000008298;0000008298;1;3
0000008293;0000008293;1;3
0000007846;0000007846;1;3
0000007848;0000007848;1;3
0000007853;0000007853;1;3
0000007854;0000007854;1;3
0000007868;0000007868;1;3
0000008287;0000008287;1;3
0000008286;0000008286;1;3
0000008284;0000008284;1;3
0000008283;0000008283;1;3
0000001162;0000001162;1;3
0000001163;0000001163;1;3
0000001164;0000001164;1;3
0000001167;0000001167;1;3
0000001168;0000001168;1;3
0000001170;0000001170;1;3
0000001171;0000001171;1;3
0000001172;0000001172;1;3
0000001173;0000001173;1;3
0000008279;0000008279;1;3
0000008273;0000008273;1;3
0000008271;0000008271;1;3
0000008269;0000008269;1;3
0000008268;0000008268;1;3
0000000741;0000000741;1;3
0000000742;0000000742;1;3
0000000743;0000000743;1;3
0000000748;0000000748;1;3
0000000749;0000000749;1;3
0000000750;0000000750;1;3
0000000751;0000000751;1;3
0000000752;0000000752;1;3
0000000755;0000000755;1;3
0000000756;0000000756;1;3
0000000757;0000000757;1;3
0000000758;0000000758;1;3
0000000761;0000000761;1;3
0000000762;0000000762;1;3
0000000764;0000000764;1;3
0000000765;0000000765;1;3
0000000767;0000000767;1;3
0000000772;0000000772;1;3
0000000776;0000000776;1;3
0000000784;0000000784;1;3
0000000614;0000000614;1;3
0000001325;0000001325;1;3
0000001326;0000001326;1;3
0000008259;0000008259;1;3
0000008238;0000008238;1;3
0000008242;0000008242;1;3
0000008244;0000008244;1;3
0000005945;0000005945;1;3
0000008258;0000008258;1;3
0000008250;0000008250;1;3
0000008251;0000008251;1;3
0000008231;0000008231;1;3
0000008230;0000008230;1;3
0000008229;0000008229;1;3
0000008227;0000008227;1;3
0000008226;0000008226;1;3
0000008222;0000008222;1;3
0000008221;0000008221;1;3
0000008214;0000008214;1;3
0000002208;0000002208;1;3
0000002212;0000002212;1;3
0000000324;0000000324;1;3
0000000325;0000000325;1;3
0000000327;0000000327;1;3
0000008211;0000008211;1;3
0000008204;0000008204;1;3
0000008203;0000008203;1;3
0000008199;0000008199;1;3
0000008197;0000008197;1;3
0000008187;0000008187;1;3
0000008186;0000008186;1;3
0000008184;0000008184;1;3
0000000552;0000000552;1;3
0000007362;0000007362;1;3
0000000642;0000000642;1;3
0000008175;0000008175;1;3
0000008174;0000008174;1;3
0000001860;0000001860;1;3
0000000394;0000000394;1;3
0000000395;0000000395;1;3
0000000396;0000000396;1;3
0000000398;0000000398;1;3
0000008168;0000008168;1;3
0000008166;0000008166;1;3
0000008164;0000008164;1;3
0000008162;0000008162;1;3
0000007439;0000007439;1;3
0000001142;0000001142;1;3
0000001263;0000001263;1;3
0000001264;0000001264;1;3
0000008161;0000008161;1;3
0000008160;0000008160;1;3
0000008157;0000008157;1;3
0000008156;0000008156;1;3
0000008155;0000008155;1;3
0000008154;0000008154;1;3
0000008153;0000008153;1;3
0000004316;0000004316;1;3
0000004327;0000004327;1;3
0000004342;0000004342;1;3
0000008148;0000008148;1;3
0000008145;0000008145;1;3
0000008142;0000008142;1;3
0000001750;0000001750;1;3
0000000971;0000000971;1;3
0000000972;0000000972;1;3
0000008140;0000008140;1;3
0000004715;0000004715;1;3
0000004722;0000004722;1;3
0000008133;0000008133;1;3
0000008130;0000008130;1;3
0000008131;0000008131;1;3
0000008132;0000008132;1;3
0000008123;0000008123;1;3
0000004293;0000004293;1;3
0000004299;0000004299;1;3
0000006432;0000006432;1;3
0000006433;0000006433;1;3
0000006444;0000006444;1;3
0000006452;0000006452;1;3
0000008117;0000008117;1;3
0000008108;0000008108;1;3
0000008112;0000008112;1;3
0000008113;0000008113;1;3
0000008105;0000008105;1;3
0000004054;0000004054;1;3
0000008104;0000008104;1;3
0000001541;0000001541;1;3
0000001542;0000001542;1;3
0000001543;0000001543;1;3
0000001544;0000001544;1;3
0000001545;0000001545;1;3
0000001546;0000001546;1;3
0000001547;0000001547;1;3
0000006627;0000006627;1;3
0000000404;0000000404;1;3
0000001494;0000001494;1;3
0000001497;0000001497;1;3
0000001498;0000001498;1;3
0000001499;0000001499;1;3
0000001500;0000001500;1;3
0000001502;0000001502;1;3
0000001503;0000001503;1;3
0000001504;0000001504;1;3
0000004969;0000004969;1;3
0000000715;0000000715;1;3
0000003093;0000003093;1;3
0000000675;0000000675;1;3
0000008094;0000008094;1;3
0000000307;0000000307;1;3
0000000310;0000000310;1;3
0000000311;0000000311;1;3
0000001793;0000001793;1;3
0000008091;0000008091;1;3
0000008089;0000008089;1;3
0000007088;0000007088;1;3
0000007579;0000007579;1;3
0000007582;0000007582;1;3
0000007588;0000007588;1;3
0000007602;0000007602;1;3
0000007604;0000007604;1;3
0000007608;0000007608;1;3
0000007609;0000007609;1;3
0000000816;0000000816;1;3
0000008081;0000008081;1;3
0000008082;0000008082;1;3
0000000817;0000000817;1;3
0000001638;0000001638;1;3
0000001634;0000001634;1;3
0000001635;0000001635;1;3
0000001556;0000001556;1;3
0000001557;0000001557;1;3
0000008079;0000008079;1;3
0000001250;0000001250;1;3
0000008076;0000008076;1;3
0000008073;0000008073;1;3
0000000189;0000000189;1;3
0000001054;0000001054;1;3
0000001056;0000001056;1;3
0000001057;0000001057;1;3
0000001058;0000001058;1;3
0000008078;0000008078;1;3
0000008065;0000008065;1;3
0000008066;0000008066;1;3
0000003966;0000003966;1;3
0000001239;0000001239;1;3
0000001241;0000001241;1;3
0000001243;0000001243;1;3
0000000836;0000000836;1;3
0000008050;0000008050;1;3
0000008049;0000008049;1;3
0000008047;0000008047;1;3
0000002388;0000002388;1;3
0000006824;0000006824;1;3
0000006829;0000006829;1;3
0000006833;0000006833;1;3
0000006837;0000006837;1;3
0000006839;0000006839;1;3
0000001818;0000001818;1;3
0000001294;0000001294;1;3
0000001673;0000001673;1;3
0000007991;0000007991;1;3
0000008024;0000008024;1;3
0000008017;0000008017;1;3
0000006002;0000006002;1;3
0000006004;0000006004;1;3
0000006010;0000006010;1;3
0000008012;0000008012;1;3
0000008009;0000008009;1;3
0000008007;0000008007;1;3
0000008006;0000008006;1;3
0000008003;0000008003;1;3
0000007997;0000007997;1;3
0000007985;0000007985;1;3
0000004989;0000004989;1;3
0000000727;0000000727;1;3
0000000728;0000000728;1;3
0000000730;0000000730;1;3
0000000731;0000000731;1;3
0000007794;0000007794;1;3
0000007802;0000007802;1;3
0000007803;0000007803;1;3
0000007806;0000007806;1;3
0000007808;0000007808;1;3
0000007809;0000007809;1;3
0000007812;0000007812;1;3
0000007817;0000007817;1;3
0000007982;0000007982;1;3
0000007963;0000007963;1;3
0000007970;0000007970;1;3
0000007955;0000007955;1;3
0000001658;0000001658;1;3
0000001659;0000001659;1;3
0000004450;0000004450;1;3
0000007948;0000007948;1;3
0000007946;0000007946;1;3
0000007947;0000007947;1;3
0000006695;0000006695;1;3
0000000264;0000000264;1;3
0000007940;0000007940;1;3
0000001204;0000001204;1;3
0000001206;0000001206;1;3
0000001207;0000001207;1;3
0000001847;0000001847;1;3
0000001848;0000001848;1;3
0000000378;0000000378;1;3
0000001340;0000001340;1;3
0000001341;0000001341;1;3
0000007933;0000007933;1;3
0000003981;0000003981;1;3
0000007928;0000007928;1;3
0000000328;0000000328;1;3
0000000330;0000000330;1;3
0000003788;0000003788;1;3
0000003790;0000003790;1;3
0000007927;0000007927;1;3
0000003794;0000003794;1;3
0000007924;0000007924;1;3
0000001231;0000001231;1;3
0000001233;0000001233;1;3
0000007921;0000007921;1;3
0000000633;0000000633;1;3
0000000446;0000000446;1;3
0000000447;0000000447;1;3
0000000450;0000000450;1;3
0000000452;0000000452;1;3
0000000453;0000000453;1;3
0000000456;0000000456;1;3
0000001099;0000001099;1;3
0000007918;0000007918;1;3
0000007910;0000007910;1;3
0000007905;0000007905;1;3
0000007903;0000007903;1;3
0000007898;0000007898;1;3
0000007901;0000007901;1;3
0000007893;0000007893;1;3
0000006915;0000006915;1;3
0000007894;0000007894;1;3
0000007885;0000007885;1;3
0000007884;0000007884;1;3
0000007880;0000007880;1;3
0000007879;0000007879;1;3
0000000804;0000000804;1;3
0000000805;0000000805;1;3
0000000810;0000000810;1;3
0000007845;0000007845;1;3
0000007844;0000007844;1;3
0000005407;0000005407;1;3
0000005418;0000005418;1;3
0000007831;0000007831;1;3
0000007843;0000007843;1;3
0000007841;0000007841;1;3
0000007819;0000007819;1;3
0000007823;0000007823;1;3
0000001665;0000001665;1;3
0000006490;0000006490;1;3
0000000303;0000000303;1;3
0000000304;0000000304;1;3
0000007777;0000007777;1;3
0000007775;0000007775;1;3
0000001043;0000001043;1;3
0000003741;0000003741;1;3
0000000542;0000000542;1;3
0000007728;0000007728;1;3
0000000582;0000000582;1;3
0000001257;0000001257;1;3
0000000476;0000000476;1;3
0000000477;0000000477;1;3
0000000478;0000000478;1;3
0000000481;0000000481;1;3
0000007630;0000007630;1;3
0000007634;0000007634;1;3
0000007764;0000007764;1;3
0000004194;0000004194;1;3
0000007731;0000007731;1;3
0000007726;0000007726;1;3
0000007727;0000007727;1;3
0000007713;0000007713;1;3
0000007709;0000007709;1;3
0000005636;0000005636;1;3
0000001473;0000001473;1;3
0000007693;0000007693;1;3
0000007677;0000007677;1;3
0000000634;0000000634;1;3
0000000553;0000000553;1;3
0000007675;0000007675;1;3
0000001632;0000001632;1;3
0000008071;0000008071;1;3
0000007659;0000007659;1;3
0000007655;0000007655;1;3
0000007644;0000007644;1;3
0000006381;0000006381;1;3
0000004121;0000004121;1;3
0000007638;0000007638;1;3
0000007639;0000007639;1;3
0000006384;0000006384;1;3
0000001954;0000001954;1;3
0000005459;0000005459;1;3
0000003686;0000003686;1;3
0000001480;0000001480;1;3
0000000508;0000000508;1;3
0000001600;0000001600;1;3
0000007560;0000007560;1;3
0000001763;0000001763;1;3
0000007983;0000007983;1;3
0000007552;0000007552;1;3
0000007546;0000007546;1;3
0000007545;0000007545;1;3
0000007528;0000007528;1;3
0000007533;0000007533;1;3
0000007530;0000007530;1;3
0000000569;0000000569;1;3
0000000571;0000000571;1;3
0000001563;0000001563;1;3
0000007524;0000007524;1;3
0000000048;0000000048;1;3
0000000050;0000000050;1;3
0000000053;0000000053;1;3
0000000054;0000000054;1;3
0000000056;0000000056;1;3
0000007514;0000007514;1;3
0000000112;0000000112;1;3
0000004476;0000004476;1;3
0000007506;0000007506;1;3
0000007505;0000007505;1;3
0000004863;0000004863;1;3
0000002628;0000002628;1;3
0000002637;0000002637;1;3
0000001572;0000001572;1;3
0000007503;0000007503;1;3
0000000573;0000000573;1;3
0000007497;0000007497;1;3
0000001133;0000001133;1;3
0000004788;0000004788;1;3
0000001384;0000001384;1;3
0000001708;0000001708;1;3
0000007494;0000007494;1;3
0000007493;0000007493;1;3
0000004160;0000004160;1;3
0000004815;0000004815;1;3
0000001753;0000001753;1;3
0000001309;0000001309;1;3
0000007456;0000007456;1;3
0000001728;0000001728;1;3
0000007455;0000007455;1;3
0000007454;0000007454;1;3
0000007448;0000007448;1;3
0000001441;0000001441;1;3
0000008053;0000008053;1;3
0000007440;0000007440;1;3
0000007873;0000007873;1;3
0000007429;0000007429;1;3
0000007235;0000007235;1;3
0000007427;0000007427;1;3
0000007423;0000007423;1;3
0000007383;0000007383;1;3
0000006027;0000006027;1;3
0000000420;0000000420;1;3
0000006584;0000006584;1;3
0000007382;0000007382;1;3
0000008182;0000008182;1;3
0000006533;0000006533;1;3
0000006539;0000006539;1;3
0000006551;0000006551;1;3
0000003506;0000003506;1;3
0000001375;0000001375;1;3
0000001377;0000001377;1;3
0000001817;0000001817;1;3
0000007522;0000007522;1;3
0000007363;0000007363;1;3
0000007344;0000007344;1;3
0000007353;0000007353;1;3
0000000272;0000000272;1;3
0000002529;0000002529;1;3
0000001129;0000001129;1;3
0000007052;0000007052;1;3
0000005451;0000005451;1;3
0000001260;0000001260;1;3
0000004577;0000004577;1;3
0000000548;0000000548;1;3
0000000039;0000000039;1;3
0000007313;0000007313;1;3
0000007317;0000007317;1;3
0000005243;0000005243;1;3
0000007189;0000007189;1;3
0000003532;0000003532;1;3
0000000632;0000000632;1;3
0000001527;0000001527;1;3
0000000875;0000000875;1;3
0000007298;0000007298;1;3
0000001829;0000001829;1;3
0000000944;0000000944;1;3
0000001874;0000001874;1;3
0000007783;0000007783;1;3
0000007284;0000007284;1;3
0000003710;0000003710;1;3
0000002829;0000002829;1;3
0000001851;0000001851;1;3
0000007276;0000007276;1;3
0000007268;0000007268;1;3
0000001477;0000001477;1;3
0000000687;0000000687;1;3
0000000684;0000000684;1;3
0000000970;0000000970;1;3
0000002726;0000002726;1;3
0000007255;0000007255;1;3
0000004123;0000004123;1;3
0000007308;0000007308;1;3
0000007253;0000007253;1;3
0000001567;0000001567;1;3
0000006127;0000006127;1;3
0000004708;0000004708;1;3
0000007907;0000007907;1;3
0000000498;0000000498;1;3
0000001046;0000001046;1;3
0000001721;0000001721;1;3
0000007207;0000007207;1;3
0000007201;0000007201;1;3
0000001731;0000001731;1;3
0000001732;0000001732;1;3
0000002365;0000002365;1;3
0000008313;0000008313;1;3
0000001802;0000001802;1;3
0000007198;0000007198;1;3
0000001285;0000001285;1;3
0000000913;0000000913;1;3
0000004591;0000004591;1;3
0000004433;0000004433;1;3
0000000128;0000000128;1;3
0000000122;0000000122;1;3
0000001679;0000001679;1;3
0000001085;0000001085;1;3
0000000116;0000000116;1;3
0000001505;0000001505;1;3
0000000106;0000000106;1;3
0000000071;0000000071;1;3
0000000638;0000000638;1;3
0000000094;0000000094;1;3
0000001811;0000001811;1;3
0000000087;0000000087;1;3
0000000085;0000000085;1;3
0000000081;0000000081;1;3
0000000217;0000000217;1;3
0000004306;0000004306;1;3
0000001519;0000001519;1;3
0000006293;0000006293;1;3
0000000062;0000000062;1;3
0000003713;0000003713;1;3
0000001574;0000001574;1;3
0000004614;0000004614;1;3
0000000041;0000000041;1;3
0000006056;0000006056;1;3
0000001752;0000001752;1;3
0000005019;0000005019;1;3
0000008122;0000008122;1;3
0000000037;0000000037;1;3
0000000035;0000000035;1;3
0000000030;0000000030;1;3
0000000024;0000000024;1;3
0000000011;0000000011;1;3
0000007681;0000007681;1;3
0000000955;0000000955;1;3
0000001660;0000001660;1;3
0000001657;0000001657;1;3
0000000546;0000000546;1;3
0000000083;0000000083;1;3
